371,0,18,200.401233429
374,0,21,193.809559697
27,0,504,19.1302057983
54,0,539,19.1302057983
411,0,43,42.2010638604
284,0,330,190.513722831
563,0,700,22.4260426643
333,1,73,39.3106921025
424,1,642,22.8315077724
393,0,25,58.6802481904
319,1,60,72.2690607625
96,1,832,19.5356709064
561,0,698,22.4260426643
405,1,534,230.258509299
212,2,702,33.1244834786
135,0,209,230.258509299
256,1,339,19.5356709064
31,0,516,19.1302057983
490,2,946,194.620489913
298,1,382,32.7190183705
190,2,683,23.2369728806
182,2,672,19.9411360146
57,1,663,230.258509299
573,0,702,101.526127448
80,1,816,19.5356709064
512,2,333,19.9411360146
354,1,96,32.7190183705
596,0,733,25.7218795303
487,2,314,72.6745258706
128,1,451,230.258509299
110,1,847,19.5356709064
513,2,337,19.9411360146
528,2,352,19.9411360146
386,0,26,61.9760850564
62,0,555,42.2010638604
498,2,319,29.8286466126
209,0,143,42.2010638604
248,1,331,19.5356709064
430,1,131,190.919187939
598,0,727,48.7927375924
254,1,337,19.5356709064
382,0,14,71.8635956544
321,1,62,68.9732238965
255,1,339,19.5356709064
585,1,362,230.258509299
169,2,662,19.9411360146
163,2,656,19.9411360146
338,1,79,29.4231815045
11,0,304,101.526127448
213,0,824,197.105396563
175,2,674,201.212163645
567,0,704,19.1302057983
579,0,708,35.6093901284
466,1,684,45.9023658345
432,1,651,39.3106921025
97,0,574,137.780332974
317,0,255,230.258509299
302,1,385,19.5356709064
503,2,327,19.9411360146
468,1,686,49.1982027005
24,0,509,22.4260426643
574,0,703,32.3135532624
271,1,355,19.5356709064
504,2,325,19.9411360146
184,2,289,230.258509299
201,2,442,59.4911784066
131,1,868,55.7898764325
130,0,8,190.513722831
81,1,817,19.5356709064
42,0,542,187.217885965
187,2,535,204.508000511
492,2,313,36.4203203446
480,2,301,59.4911784066
410,0,50,25.7218795303
438,1,658,82.1565713605
278,1,361,19.5356709064
401,0,48,193.809559697
360,1,100,59.0857132985
485,2,309,23.2369728806
471,1,689,55.7898764325
473,1,691,55.7898764325
335,1,76,32.7190183705
177,2,676,201.212163645
391,0,31,52.0885744584
113,1,850,19.5356709064
358,1,100,26.1273446385
420,1,121,230.258509299
199,1,497,230.258509299
355,1,98,194.215024805
568,0,697,94.9344537164
149,1,885,26.1273446385
286,1,369,19.5356709064
36,0,513,19.1302057983
422,0,62,55.3844113244
259,1,343,19.5356709064
194,2,690,49.6036678086
357,1,98,22.8315077724
214,0,155,197.105396563
140,1,876,19.5356709064
236,1,320,22.8315077724
456,1,676,42.6065289685
439,1,657,19.5356709064
453,1,672,19.5356709064
141,1,878,82.1565713605
611,0,740,71.8635956544
299,2,389,230.258509299
323,1,64,65.6773870305
45,0,530,19.1302057983
245,1,328,19.5356709064
208,2,698,29.8286466126
32,0,517,19.1302057983
560,0,689,91.6386168504
244,2,66,230.258509299
600,1,30,230.258509299
250,1,335,32.7190183705
486,2,307,39.7161572106
251,1,335,19.5356709064
64,0,564,180.626212233
156,2,646,23.2369728806
414,0,46,42.2010638604
586,0,723,22.4260426643
60,0,545,19.1302057983
595,0,732,25.7218795303
461,1,681,42.6065289685
240,1,323,19.5356709064
134,2,624,69.3786890046
525,2,352,29.8286466126
553,0,690,35.6093901284
285,1,370,121.706613753
538,2,359,52.8995046746
103,1,839,19.5356709064
376,1,116,72.2690607625
217,2,266,230.258509299
565,0,702,19.1302057983
304,1,388,42.6065289685
531,2,355,19.9411360146
506,2,327,19.9411360146
266,1,349,19.5356709064
152,2,645,23.2369728806
365,1,105,55.7898764325
594,0,723,42.2010638604
325,0,895,200.401233429
162,2,655,19.9411360146
520,1,977,230.258509299
228,1,311,19.5356709064
86,1,822,19.5356709064
153,2,649,102.337057665
547,0,460,230.258509299
361,1,102,26.1273446385
52,0,537,19.1302057983
88,1,824,19.5356709064
82,2,636,230.258509299
539,0,81,230.258509299
491,2,315,19.9411360146
114,1,851,19.5356709064
70,0,441,230.258509299
363,1,104,29.4231815045
310,0,66,230.258509299
308,1,391,29.4231815045
482,2,303,52.8995046746
270,1,355,75.5648976285
71,1,808,36.0148552365
301,1,385,39.3106921025
348,1,89,19.5356709064
475,1,694,26.1273446385
381,0,28,187.217885965
540,0,67,230.258509299
352,1,94,36.0148552365
295,1,378,19.5356709064
202,2,692,26.5328097466
493,0,725,230.258509299
578,0,707,35.6093901284
125,1,862,39.3106921025
122,2,748,230.258509299
17,0,502,45.4969007264
312,1,13,190.919187939
455,1,673,32.7190183705
334,1,74,42.6065289685
477,1,696,26.1273446385
30,0,507,19.1302057983
428,1,129,194.215024805
599,0,728,48.7927375924
247,0,537,193.809559697
109,0,569,230.258509299
19,0,496,19.1302057983
465,1,685,49.1982027005
516,2,337,19.9411360146
280,1,363,19.5356709064
223,2,825,230.258509299
16,0,493,19.1302057983
137,1,873,19.5356709064
605,2,463,230.258509299
123,1,859,19.5356709064
206,2,699,52.8995046746
67,1,804,42.6065289685
431,1,167,230.258509299
197,2,690,33.1244834786
226,1,310,32.7190183705
41,0,518,22.4260426643
557,0,701,174.034538501
419,0,59,48.7927375924
588,0,725,22.4260426643
115,1,851,19.5356709064
434,1,652,19.5356709064
235,1,319,26.1273446385
168,2,664,62.7870152726
195,2,685,23.2369728806
227,1,310,19.5356709064
394,0,26,75.1594325204
159,2,652,19.9411360146
562,0,699,22.4260426643
198,2,688,23.2369728806
341,1,82,22.8315077724
242,1,327,39.3106921025
211,2,701,29.8286466126
508,2,332,19.9411360146
554,0,683,22.4260426643
601,0,473,230.258509299
92,1,830,167.848329877
37,0,522,19.1302057983
483,2,310,85.8578733346
181,0,912,203.697070295
297,1,380,19.5356709064
233,1,316,19.5356709064
90,1,826,19.5356709064
447,0,222,230.258509299
330,1,71,45.9023658345
231,0,827,230.258509299
362,1,102,59.0857132985
400,2,786,230.258509299
85,1,823,161.256656145
369,1,109,55.7898764325
65,1,802,45.9023658345
409,0,49,22.4260426643
479,1,698,32.7190183705
146,1,882,22.8315077724
402,0,34,55.3844113244
282,0,328,190.513722831
261,1,344,19.5356709064
322,1,22,95.3399188245
437,1,656,26.1273446385
518,2,339,19.9411360146
305,1,6,184.327514207
408,0,48,22.4260426643
336,1,77,32.7190183705
178,2,671,19.9411360146
176,2,669,19.9411360146
527,2,294,188.028816181
484,2,311,82.5620364686
164,1,754,230.258509299
469,1,687,52.4940395665
307,1,7,55.7898764325
441,2,164,230.258509299
294,1,414,230.258509299
366,1,107,36.0148552365
392,0,32,48.7927375924
246,1,331,36.0148552365
388,0,28,58.6802481904
460,1,679,19.5356709064
571,1,248,230.258509299
183,2,673,19.9411360146
378,0,276,230.258509299
142,1,879,85.4524082265
583,0,712,35.6093901284
196,2,686,23.2369728806
526,2,347,29.8286466126
207,0,148,200.401233429
433,1,651,19.5356709064
276,1,359,19.5356709064
112,2,841,230.258509299
215,0,149,32.3135532624
173,2,663,19.9411360146
425,1,643,19.5356709064
9,0,494,68.5677587884
98,1,214,230.258509299
6,0,291,75.1594325204
1,0,286,81.7511062524
458,1,676,39.3106921025
165,2,661,69.3786890046
224,0,158,42.2010638604
126,0,698,230.258509299
587,0,716,101.526127448
139,0,17,190.513722831
290,1,373,19.5356709064
454,1,672,32.7190183705
133,1,869,19.5356709064
517,0,941,230.258509299
95,0,572,134.484496108
537,2,364,59.4911784066
413,0,45,35.6093901284
569,0,698,29.0177163963
356,1,99,190.919187939
180,2,676,46.3078309426
204,2,856,230.258509299
555,2,376,102.337057665
291,1,374,19.5356709064
313,1,13,68.9732238965
104,1,840,19.5356709064
370,0,818,230.258509299
444,1,662,19.5356709064
210,0,144,38.9052269944
609,0,746,61.9760850564
592,0,729,22.4260426643
550,0,687,45.4969007264
416,0,48,38.9052269944
260,1,343,19.5356709064
320,1,403,45.9023658345
275,1,360,92.0440819585
118,1,855,26.1273446385
121,1,858,29.4231815045
390,0,30,52.0885744584
445,1,664,19.5356709064
119,2,609,102.337057665
263,1,346,19.5356709064
21,2,814,230.258509299
481,0,726,200.401233429
404,0,44,32.3135532624
448,1,667,19.5356709064
417,0,709,230.258509299
359,1,101,32.7190183705
318,1,59,78.8607344945
418,1,636,39.3106921025
339,1,81,62.3815501645
353,1,95,36.0148552365
593,0,722,42.2010638604
25,1,436,184.327514207
51,0,536,19.1302057983
576,0,713,19.1302057983
216,0,142,65.2719219224
193,2,689,46.3078309426
324,1,64,49.1982027005
3,0,296,114.709474912
467,1,686,19.5356709064
545,0,682,61.9760850564
46,0,523,22.4260426643
287,1,371,22.8315077724
612,0,741,75.1594325204
519,2,340,19.9411360146
399,0,39,42.2010638604
603,0,732,55.3844113244
288,1,373,128.298287485
501,2,322,26.5328097466
584,0,713,38.9052269944
572,0,709,19.1302057983
427,1,645,19.5356709064
189,2,679,19.9411360146
442,1,661,19.5356709064
472,1,691,19.5356709064
63,0,556,45.4969007264
426,1,645,49.1982027005
12,0,489,25.7218795303
170,2,666,56.1953415406
521,2,345,19.9411360146
534,2,358,23.2369728806
544,0,681,65.2719219224
385,0,17,61.9760850564
166,2,410,197.916326779
49,0,549,183.922049099
38,0,515,19.1302057983
529,2,631,230.258509299
61,0,554,42.2010638604
75,1,811,19.5356709064
570,0,707,19.1302057983
446,1,664,19.5356709064
116,1,852,19.5356709064
549,2,942,230.258509299
349,1,89,45.9023658345
478,1,698,82.1565713605
602,0,739,38.9052269944
375,1,116,49.1982027005
351,1,93,39.3106921025
443,2,383,230.258509299
186,2,676,19.9411360146
500,2,324,19.9411360146
451,1,670,19.5356709064
264,1,347,19.5356709064
155,2,648,19.9411360146
522,2,343,26.5328097466
185,1,711,230.258509299
450,1,668,26.1273446385
8,0,301,104.821964314
476,1,695,26.1273446385
459,1,678,19.5356709064
102,1,839,19.5356709064
94,1,831,19.5356709064
387,0,19,61.9760850564
117,1,854,22.8315077724
604,0,733,58.6802481904
167,2,657,19.9411360146
161,2,32,230.258509299
558,0,687,98.2302905824
229,1,312,19.5356709064
39,0,524,19.1302057983
124,2,3,230.258509299
154,0,32,203.697070295
29,0,514,19.1302057983
171,0,941,230.258509299
238,1,497,230.258509299
107,1,845,174.440003609
56,0,32,230.258509299
551,2,372,89.1537102006
192,2,682,19.9411360146
265,1,348,19.5356709064
373,1,114,45.9023658345
48,0,533,19.1302057983
489,2,310,36.4203203446
172,2,662,19.9411360146
143,2,987,230.258509299
383,0,15,68.5677587884
449,1,669,55.7898764325
536,2,360,29.8286466126
440,1,659,19.5356709064
269,1,708,230.258509299
364,1,106,39.3106921025
306,1,389,22.8315077724
462,1,680,42.6065289685
145,0,485,230.258509299
120,1,857,26.1273446385
225,0,159,42.2010638604
2,0,287,85.0469431184
252,1,335,19.5356709064
582,0,726,164.147027903
332,1,74,78.8607344945
132,1,868,19.5356709064
464,1,683,19.5356709064
10,0,487,29.0177163963
511,2,338,26.5328097466
331,1,71,39.3106921025
559,0,688,94.9344537164
28,0,328,180.626212233
191,2,681,19.9411360146
69,1,806,39.3106921025
262,1,346,19.5356709064
541,2,362,59.4911784066
327,1,67,42.6065289685
564,0,701,19.1302057983
509,2,333,19.9411360146
220,2,161,230.258509299
474,1,692,55.7898764325
147,1,883,22.8315077724
296,2,672,230.258509299
78,0,555,91.6386168504
342,0,379,230.258509299
548,0,626,230.258509299
590,0,734,177.330375367
281,1,364,19.5356709064
452,1,673,207.398372269
552,1,761,230.258509299
377,1,118,55.7898764325
523,2,347,19.9411360146
535,2,359,26.5328097466
311,1,11,62.3815501645
532,2,353,36.4203203446
99,1,835,19.5356709064
129,1,866,49.1982027005
7,0,300,104.821964314
34,0,334,187.217885965
597,0,734,25.7218795303
91,1,829,164.552493011
174,2,664,19.9411360146
328,1,68,39.3106921025
22,0,507,29.0177163963
314,0,638,230.258509299
100,1,836,19.5356709064
74,1,810,19.5356709064
610,0,747,65.2719219224
127,1,863,19.5356709064
68,0,747,230.258509299
20,1,699,230.258509299
258,2,833,230.258509299
218,0,152,32.3135532624
249,1,332,19.5356709064
14,1,38,230.258509299
380,0,20,75.1594325204
283,1,367,22.8315077724
108,1,845,19.5356709064
396,0,28,68.5677587884
13,0,306,101.526127448
384,0,16,65.2719219224
300,1,383,19.5356709064
326,1,66,39.3106921025
379,0,148,230.258509299
515,2,336,19.9411360146
77,1,814,32.7190183705
289,1,372,19.5356709064
44,0,537,58.6802481904
309,2,30,230.258509299
395,2,487,230.258509299
4,0,481,45.4969007264
273,1,357,19.5356709064
